symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.FG,1000000.0,932854.0,-67146.0,-6.7146,-14440.0,114.0
KQ.m@CZCE.RM,1000000.0,998146.5,-1853.5,-0.18535,0.0,0.0
KQ.m@CZCE.OI,1000000.0,1003542.0,3542.0,0.3542,0.0,16.0
KQ.m@CZCE.SM,1000000.0,970361.0,-29639.0,-2.9638999999999998,0.0,75.0
KQ.m@CZCE.SF,1000000.0,966684.0,-33316.0,-3.3316,0.0,0.0
KQ.m@CZCE.UR,1000000.0,919860.0,-80140.0,-8.014000000000001,0.0,0.0
KQ.m@CZCE.SA,1000000.0,1015597.0,15597.0,1.5596999999999999,0.0,0.0
KQ.m@CZCE.PK,1000000.0,1016810.0,16810.0,1.6809999999999998,0.0,0.0
KQ.m@CZCE.AP,1000000.0,895110.0,-104890.0,-10.488999999999999,0.0,0.0
KQ.m@CZCE.CJ,1000000.0,995127.0,-4873.0,-0.48729999999999996,-420.3125,6.0
KQ.m@INE.sc,1000000.0,852440.0000000021,-147559.9999999979,-14.75599999999979,0.0,20.0
KQ.m@INE.lu,1000000.0,876853.3714000001,-123146.62859999994,-12.314662859999993,-1930.0,9.934000000000001
KQ.m@CFFEX.IF,1000000.0,936162.7076800001,-63837.29231999989,-6.383729231999989,0.0,32.53488
KQ.m@CFFEX.IC,1000000.0,1176640.9668000012,176640.96680000122,17.66409668000012,0.0,37.65284
KQ.m@CFFEX.IH,1000000.0,975037.8420999986,-24962.157900001388,-2.496215790000139,0.0,20.1549
KQ.m@CFFEX.IM,1000000.0,1162712.2060799983,162712.2060799983,16.27122060799983,0.0,37.72736
KQ.m@CFFEX.T,1000000.0,974936.0000000093,-25063.999999990687,-2.506399999999069,0.0,0.0
KQ.m@CFFEX.TF,1000000.0,983734.0000000047,-16265.999999995343,-1.6265999999995344,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,996194.0000000017,-3805.9999999982538,-0.3805999999998254,0.0,0.0
