symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.OI,1000000.0,974736.0,-25264.0,-2.5264,0.0,16.0
KQ.m@CZCE.SM,1000000.0,1001848.0,1848.0,0.1848,0.0,0.0
KQ.m@CZCE.SF,1000000.0,1010204.0,10204.0,1.0204,0.0,0.0
KQ.m@CZCE.UR,1000000.0,1066530.0,66530.0,6.6530000000000005,12880.0,115.0
KQ.m@CZCE.SA,1000000.0,990030.0,-9970.0,-0.997,0.0,0.0
KQ.m@CZCE.PK,1000000.0,1002784.0,2784.0,0.2784,0.0,0.0
KQ.m@CZCE.AP,1000000.0,952620.0,-47380.0,-4.7379999999999995,7840.0,160.0
KQ.m@CZCE.CJ,1000000.0,970965.0,-29035.0,-2.9034999999999997,5625.0,45.0
KQ.m@INE.sc,1000000.0,946900.0000000006,-53099.99999999942,-5.309999999999942,0.0,20.0
KQ.m@INE.lu,1000000.0,897161.8913999998,-102838.10860000015,-10.283810860000015,0.0,7.1824
KQ.m@CFFEX.IF,1000000.0,1060371.3181599998,60371.31815999979,6.037131815999979,0.0,32.27544
KQ.m@CFFEX.IC,1000000.0,892758.8698800019,-107241.13011999812,-10.724113011999812,0.0,37.09532
KQ.m@CFFEX.IH,1000000.0,995458.429959999,-4541.570040000952,-0.45415700400009523,0.0,20.15904
KQ.m@CFFEX.IM,1000000.0,895983.3650800001,-104016.63491999987,-10.401663491999987,0.0,37.04748
KQ.m@CFFEX.T,1000000.0,1007608.0000000026,7608.000000002561,0.7608000000002562,0.0,0.0
KQ.m@CFFEX.TF,1000000.0,1001356.0000000014,1356.000000001397,0.1356000000001397,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,998592.0000000038,-1407.9999999961583,-0.14079999999961582,0.0,0.0
