symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.AP,1000000.0,436469.9999999995,-563530.0000000005,-56.353000000000044,-4487.517130777051,360.0
KQ.m@CZCE.CJ,1000000.0,966263.0000000001,-33736.99999999988,-3.3736999999999884,6750.0,45.0
KQ.m@INE.sc,1000000.0,670959.9999999914,-329040.0000000086,-32.90400000000086,30499.999999999207,480.0
KQ.m@INE.lu,1000000.0,609252.3989999946,-390747.6010000054,-39.07476010000054,-50930.00000000001,62.92499999999999
KQ.m@CFFEX.IF,1000000.0,958685.0410000082,-41314.958999991766,-4.131495899999177,-18419.999999999618,130.2996
KQ.m@CFFEX.IC,1000000.0,918480.4128799814,-81519.58712001855,-8.151958712001855,-22679.999999999745,225.18288
KQ.m@CFFEX.IH,1000000.0,967731.1582000043,-32268.841799995746,-3.2268841799995744,-6239.999999999509,161.72496
KQ.m@CFFEX.IM,1000000.0,879288.5643199856,-120711.43568001443,-12.071143568001443,-26119.99999999989,301.56864
KQ.m@CFFEX.T,1000000.0,1000000.0,0.0,0.0,0.0,0.0
KQ.m@CFFEX.TF,1000000.0,1000000.0,0.0,0.0,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,1000000.0,0.0,0.0,0.0,0.0
