symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.FG,1000000.0,940669.9999999998,-59330.00000000023,-5.933000000000023,-15540.000000000036,126.0
KQ.m@CZCE.RM,1000000.0,1151470.0,151470.0,15.146999999999998,-2043.023255813955,130.5
KQ.m@CZCE.OI,1000000.0,996480.0,-3520.0,-0.35200000000000004,19360.0,16.0
KQ.m@CZCE.SM,1000000.0,944221.0,-55779.0,-5.5779000000000005,505.9999999999991,9.0
KQ.m@CZCE.SF,1000000.0,952757.0,-47243.0,-4.7243,8100.0,162.0
KQ.m@CZCE.UR,1000000.0,935035.0,-64965.0,-6.496499999999999,4620.0,210.0
KQ.m@CZCE.SA,1000000.0,926149.0,-73851.0,-7.3850999999999996,-6039.999999999968,192.5
KQ.m@CZCE.PK,1000000.0,996898.0,-3102.0,-0.31020000000000003,0.0,0.0
KQ.m@CZCE.AP,1000000.0,1051480.0,51480.0,5.148,0.0,0.0
KQ.m@CZCE.CJ,1000000.0,1033701.0,33701.0,3.3701000000000003,0.0,0.0
KQ.m@INE.sc,1000000.0,893259.9999999992,-106740.00000000081,-10.674000000000081,-1600.0000000000227,40.0
KQ.m@INE.lu,1000000.0,1029686.4462000012,29686.44620000117,2.968644620000117,-135580.0,19.556
KQ.m@CFFEX.IF,1000000.0,850415.9010999977,-149584.0989000023,-14.958409890000231,-41819.99999999989,65.77356
KQ.m@CFFEX.IC,1000000.0,1161934.542119999,161934.54211999895,16.193454211999896,0.0,38.03464
KQ.m@CFFEX.IH,1000000.0,894226.9917400038,-105773.00825999619,-10.57730082599962,0.0,0.0
KQ.m@CFFEX.IM,1000000.0,1002440.2328799914,2440.2328799914103,0.24402328799914103,-60359.999999999854,75.94416
KQ.m@CFFEX.T,1000000.0,989576.0000000166,-10423.999999983353,-1.0423999999983353,-1799.9999999994998,48.0
KQ.m@CFFEX.TF,1000000.0,993145.0000000059,-6854.999999994063,-0.6854999999994063,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,992588.0000000104,-7411.999999989639,-0.7411999999989639,0.0,0.0
