symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@DCE.c,1000000.0,991259.5999999999,-8740.40000000014,-0.8740400000000139,0.0,42.0
KQ.m@DCE.cs,1000000.0,967116.0,-32884.0,-3.2883999999999998,0.0,0.0
KQ.m@DCE.l,1000000.0,1083744.0,83744.0,8.3744,-11400.0,40.0
KQ.m@DCE.v,1000000.0,1024190.0,24190.0,2.419,0.0,60.0
KQ.m@DCE.pp,1000000.0,1079514.0096000007,79514.00960000069,7.951400960000068,-5760.0,49.291199999999996
KQ.m@DCE.eg,1000000.0,946026.0,-53974.0,-5.3974,0.0,0.0
KQ.m@DCE.eb,1000000.0,981044.0,-18956.0,-1.8956,0.0,0.0
KQ.m@DCE.pg,1000000.0,945636.0,-54364.0,-5.4364,0.0,0.0
KQ.m@DCE.jd,1000000.0,971212.3280000002,-28787.671999999788,-2.8787671999999787,0.0,0.0
KQ.m@DCE.lh,1000000.0,1180584.7040000001,180584.70400000014,18.058470400000015,-6000.0,148.88
KQ.m@CZCE.SR,1000000.0,975272.0,-24728.0,-2.4728,0.0,0.0
KQ.m@CZCE.CF,1000000.0,965334.9999999986,-34665.0000000014,-3.46650000000014,1750.0,43.0
KQ.m@CZCE.TA,1000000.0,1076655.9999999998,76655.99999999977,7.665599999999976,-2800.0,168.0
KQ.m@CZCE.MA,1000000.0,926334.0,-73666.0,-7.366599999999999,-77510.0,46.0
KQ.m@CZCE.FG,1000000.0,959258.0,-40742.0,-4.0742,-9360.0,117.0
KQ.m@CZCE.RM,1000000.0,1096891.5,96891.5,9.68915,0.0,61.5
KQ.m@CZCE.OI,1000000.0,997928.0,-2072.0,-0.2072,0.0,16.0
KQ.m@CZCE.SM,1000000.0,1026630.0,26630.0,2.6630000000000003,0.0,0.0
KQ.m@CZCE.SF,1000000.0,954844.0,-45156.0,-4.5156,-1300.0,156.0
KQ.m@CZCE.UR,1000000.0,967605.0,-32395.0,-3.2395,0.0,105.0
KQ.m@CZCE.SA,1000000.0,963196.0,-36804.0,-3.6804000000000006,-1620.0,94.5
KQ.m@CZCE.PK,1000000.0,993536.0,-6464.0,-0.6464,0.0,0.0
KQ.m@CZCE.AP,1000000.0,1038320.0,38320.0,3.832,0.0,0.0
KQ.m@CZCE.CJ,1000000.0,992961.0,-7039.0,-0.7039,0.0,0.0
KQ.m@INE.sc,1000000.0,1122860.0000000002,122860.00000000023,12.286000000000023,0.0,0.0
KQ.m@INE.lu,1000000.0,1010906.4368000005,10906.43680000049,1.0906436800000492,0.0,0.0
KQ.m@CFFEX.IF,1000000.0,917368.4755600004,-82631.5244399996,-8.26315244399996,-36059.99999999994,32.88678
KQ.m@CFFEX.IC,1000000.0,987234.3743199962,-12765.62568000378,-1.2765625680003783,-45479.99999999993,38.03464
KQ.m@CFFEX.IH,1000000.0,994252.5920200003,-5747.407979999669,-0.5747407979999669,-20399.99999999986,20.34396
KQ.m@CFFEX.IM,1000000.0,892565.5630399991,-107434.4369600009,-10.743443696000089,0.0,0.0
KQ.m@CFFEX.T,1000000.0,974588.0000000126,-25411.999999987427,-2.5411999999987427,-799.9999999998408,12.0
KQ.m@CFFEX.TF,1000000.0,984340.0000000073,-15659.999999992666,-1.5659999999992666,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,995298.0000000041,-4701.9999999959255,-0.47019999999959255,-319.99999999982265,18.0
