symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.CJ,1000000.0,1009364.0,9364.0,0.9364000000000001,0.0,0.0
KQ.m@INE.sc,1000000.0,702179.9999999992,-297820.0000000008,-29.78200000000008,-100000.0,40.0
KQ.m@INE.lu,1000000.0,811407.6002000003,-188592.39979999966,-18.859239979999966,-104440.0,12.5692
KQ.m@CFFEX.IF,1000000.0,959892.7921600011,-40107.20783999888,-4.010720783999888,-21479.999999999836,32.27544
KQ.m@CFFEX.IC,1000000.0,1131454.2580800056,131454.25808000565,13.145425808000565,-45479.99999999993,74.19064
KQ.m@CFFEX.IH,1000000.0,996295.2695200009,-3704.730479999096,-0.37047304799990965,-12839.999999999918,20.15904
KQ.m@CFFEX.IM,1000000.0,989762.3245999948,-10237.675400005188,-1.0237675400005188,-36719.99999999989,74.09496
KQ.m@CFFEX.T,1000000.0,1010240.0000000073,10240.000000007334,1.0240000000007334,0.0,12.0
KQ.m@CFFEX.TF,1000000.0,997984.0000000027,-2015.9999999973224,-0.20159999999973224,0.0,0.0
KQ.m@CFFEX.TS,1000000.0,990128.0000000017,-9871.999999998254,-0.9871999999998253,0.0,0.0
