symbol,initial_balance,final_balance,profit,return_rate,close_profit,commission
KQ.m@CZCE.OI,1000000.0,1004752.0,4752.0,0.4752,0.0,0.0
KQ.m@CZCE.SM,1000000.0,1043661.0,43661.0,4.366099999999999,0.0,0.0
KQ.m@CZCE.SF,1000000.0,944091.0,-55909.0,-5.5909,-8640.0,162.0
KQ.m@CZCE.UR,1000000.0,1014500.0,14500.0,1.4500000000000002,-160.0,5.0
KQ.m@CZCE.SA,1000000.0,941783.5,-58216.5,-5.82165,0.0,0.0
KQ.m@CZCE.PK,1000000.0,985400.0,-14600.0,-1.46,0.0,128.0
KQ.m@CZCE.AP,1000000.0,1037770.0,37770.0,3.7769999999999997,0.0,0.0
KQ.m@CZCE.CJ,1000000.0,1037197.0,37197.0,3.7197,0.0,0.0
KQ.m@INE.sc,1000000.0,1154119.9999999967,154119.99999999674,15.411999999999674,1500.0,40.0
KQ.m@INE.lu,1000000.0,2466794.136000001,1466794.1360000009,146.6794136000001,0.0,0.0
KQ.m@CFFEX.IF,1000000.0,1097259.3683800038,97259.36838000384,9.725936838000385,0.0,0.0
KQ.m@CFFEX.IC,1000000.0,1016141.9997199954,16141.999719995423,1.6141999719995421,0.0,0.0
KQ.m@CFFEX.IH,1000000.0,1021373.2931200028,21373.29312000284,2.137329312000284,0.0,0.0
KQ.m@CFFEX.IM,1000000.0,936177.6453599978,-63822.354640002246,-6.382235464000225,0.0,0.0
KQ.m@CFFEX.T,1000000.0,968260.000000014,-31739.99999998603,-3.173999999998603,-1200.0000000000455,24.0
KQ.m@CFFEX.TF,1000000.0,983317.0000000048,-16682.999999995227,-1.6682999999995225,-1049.9999999998977,18.0
KQ.m@CFFEX.TS,1000000.0,994382.0000000093,-5617.999999990687,-0.5617999999990687,0.0,0.0
